date,anomaly_degC
0601-09-01,0.22
0601-10-01,0.22
0601-11-01,0.22
0601-12-01,0.22
0602-01-01,0.21
0602-02-01,0.21
0602-03-01,0.21
0602-04-01,0.21
0602-05-01,0.21
0602-06-01,0.21
0602-07-01,0.21
0602-08-01,0.21
0602-09-01,0.21
0602-10-01,0.21
0602-11-01,0.21
0602-12-01,0.21
0603-01-01,0.21
0603-02-01,0.21
0603-03-01,0.21
0603-04-01,0.21
0603-05-01,0.21
0603-06-01,0.21
0603-07-01,0.21
0603-08-01,0.21
0603-09-01,0.21
0603-10-01,0.21
0603-11-01,0.21
0603-12-01,0.21
0604-01-01,0.2
0604-02-01,0.2
0604-03-01,0.2
0604-04-01,0.2
0604-05-01,0.2
0604-06-01,0.2
0604-07-01,0.2
0604-08-01,0.2
0604-09-01,0.2
0604-10-01,0.2
0604-11-01,0.2
0604-12-01,0.2
0605-01-01,0.2
0605-02-01,0.2
0605-03-01,0.2
0605-04-01,0.2
0605-05-01,0.2
0605-06-01,0.2
0605-07-01,0.2
0605-08-01,0.2
0605-09-01,0.2
0605-10-01,0.2
0605-11-01,0.2
0605-12-01,0.2
0606-01-01,0.19
0606-02-01,0.19
0606-03-01,0.19
0606-04-01,0.19
0606-05-01,0.19
0606-06-01,0.19
0606-07-01,0.19
0606-08-01,0.19
0606-09-01,0.19
0606-10-01,0.19
0606-11-01,0.19
0606-12-01,0.19
0607-01-01,0.18
0607-02-01,0.18
0607-03-01,0.18
0607-04-01,0.18
0607-05-01,0.18
0607-06-01,0.18
0607-07-01,0.18
0607-08-01,0.18
0607-09-01,0.18
0607-10-01,0.18
0607-11-01,0.18
0607-12-01,0.18
0608-01-01,0.18
0608-02-01,0.18
0608-03-01,0.18
0608-04-01,0.18
0608-05-01,0.18
0608-06-01,0.18
0608-07-01,0.18
0608-08-01,0.18
0608-09-01,0.18
0608-10-01,0.18
0608-11-01,0.18
0608-12-01,0.18
0609-01-01,0.17
0609-02-01,0.17
0609-03-01,0.17
0609-04-01,0.17
0609-05-01,0.17
0609-06-01,0.17
0609-07-01,0.17
0609-08-01,0.17
0609-09-01,0.17
0609-10-01,0.17
0609-11-01,0.17
0609-12-01,0.17
0610-01-01,0.17
0610-02-01,0.17
0610-03-01,0.17
0610-04-01,0.17
0610-05-01,0.17
0610-06-01,0.17
0610-07-01,0.17
0610-08-01,0.17
0610-09-01,0.17
0610-10-01,0.17
0610-11-01,0.17
0610-12-01,0.17
0611-01-01,0.17
0611-02-01,0.17
0611-03-01,0.17
0611-04-01,0.17
0611-05-01,0.17
0611-06-01,0.17
0611-07-01,0.17
0611-08-01,0.17
0611-09-01,0.17
0611-10-01,0.17
0611-11-01,0.17
0611-12-01,0.17
0612-01-01,0.18
0612-02-01,0.18
0612-03-01,0.18
0612-04-01,0.18
0612-05-01,0.18
0612-06-01,0.18
0612-07-01,0.18
0612-08-01,0.18
0612-09-01,0.18
0612-10-01,0.18
0612-11-01,0.18
0612-12-01,0.18
0613-01-01,0.18
0613-02-01,0.18
0613-03-01,0.18
0613-04-01,0.18
0613-05-01,0.18
0613-06-01,0.18
0613-07-01,0.18
0613-08-01,0.18
0613-09-01,0.18
0613-10-01,0.18
0613-11-01,0.18
0613-12-01,0.18
0614-01-01,0.19
0614-02-01,0.19
0614-03-01,0.19
0614-04-01,0.19
0614-05-01,0.19
0614-06-01,0.19
0614-07-01,0.19
0614-08-01,0.19
0614-09-01,0.19
0614-10-01,0.19
0614-11-01,0.19
0614-12-01,0.19
0615-01-01,0.19
0615-02-01,0.19
0615-03-01,0.19
0615-04-01,0.19
0615-05-01,0.19
0615-06-01,0.19
0615-07-01,0.19
0615-08-01,0.19
0615-09-01,0.19
0615-10-01,0.19
0615-11-01,0.19
0615-12-01,0.19
0616-01-01,0.2
0616-02-01,0.2
0616-03-01,0.2
0616-04-01,0.2
0616-05-01,0.2
0616-06-01,0.2
0616-07-01,0.2
0616-08-01,0.2
0616-09-01,0.2
0616-10-01,0.2
0616-11-01,0.2
0616-12-01,0.2
0617-01-01,0.2
0617-02-01,0.2
0617-03-01,0.2
0617-04-01,0.2
0617-05-01,0.2
0617-06-01,0.2
0617-07-01,0.2
0617-08-01,0.2
0617-09-01,0.2
0617-10-01,0.2
0617-11-01,0.2
0617-12-01,0.2
0618-01-01,0.2
0618-02-01,0.2
0618-03-01,0.2
0618-04-01,0.2
0618-05-01,0.2
0618-06-01,0.2
0618-07-01,0.2
0618-08-01,0.2
0618-09-01,0.2
0618-10-01,0.2
0618-11-01,0.2
0618-12-01,0.2
0619-01-01,0.2
0619-02-01,0.2
0619-03-01,0.2
0619-04-01,0.2
0619-05-01,0.2
0619-06-01,0.2
0619-07-01,0.2
0619-08-01,0.2
0619-09-01,0.2
0619-10-01,0.2
0619-11-01,0.2
0619-12-01,0.2
0620-01-01,0.19
0620-02-01,0.19
0620-03-01,0.19
0620-04-01,0.19
0620-05-01,0.19
0620-06-01,0.19
0620-07-01,0.19
0620-08-01,0.19
0620-09-01,0.19
0620-10-01,0.19
0620-11-01,0.19
0620-12-01,0.19
0621-01-01,0.19
0621-02-01,0.19
0621-03-01,0.19
0621-04-01,0.19
0621-05-01,0.19
0621-06-01,0.19
0621-07-01,0.19
0621-08-01,0.19
0621-09-01,0.19
0621-10-01,0.19
0621-11-01,0.19
0621-12-01,0.19
0622-01-01,0.18
0622-02-01,0.18
0622-03-01,0.18
0622-04-01,0.18
0622-05-01,0.18
0622-06-01,0.18
0622-07-01,0.18
0622-08-01,0.18
0622-09-01,0.18
0622-10-01,0.18
0622-11-01,0.18
0622-12-01,0.18
0623-01-01,0.17
0623-02-01,0.17
0623-03-01,0.17
0623-04-01,0.17
0623-05-01,0.17
0623-06-01,0.17
0623-07-01,0.17
0623-08-01,0.17
0623-09-01,0.17
0623-10-01,0.17
0623-11-01,0.17
0623-12-01,0.17
0624-01-01,0.16
0624-02-01,0.16
0624-03-01,0.16
0624-04-01,0.16
0624-05-01,0.16
0624-06-01,0.16
0624-07-01,0.16
0624-08-01,0.16
0624-09-01,0.16
0624-10-01,0.16
0624-11-01,0.16
0624-12-01,0.16
0625-01-01,0.15
0625-02-01,0.15
0625-03-01,0.15
0625-04-01,0.15
0625-05-01,0.15
0625-06-01,0.15
0625-07-01,0.15
0625-08-01,0.15
0625-09-01,0.15
0625-10-01,0.15
0625-11-01,0.15
0625-12-01,0.15
0626-01-01,0.15
0626-02-01,0.15
0626-03-01,0.15
0626-04-01,0.15
0626-05-01,0.15
0626-06-01,0.15
0626-07-01,0.15
0626-08-01,0.15
0626-09-01,0.15
0626-10-01,0.15
0626-11-01,0.15
0626-12-01,0.15
0627-01-01,0.14
0627-02-01,0.14
0627-03-01,0.14
0627-04-01,0.14
0627-05-01,0.14
0627-06-01,0.14
0627-07-01,0.14
0627-08-01,0.14
0627-09-01,0.14
0627-10-01,0.14
0627-11-01,0.14
0627-12-01,0.14
0628-01-01,0.14
0628-02-01,0.14
0628-03-01,0.14
0628-04-01,0.14
0628-05-01,0.14
0628-06-01,0.14
0628-07-01,0.14
0628-08-01,0.14
0628-09-01,0.14
0628-10-01,0.14
0628-11-01,0.14
0628-12-01,0.14
0629-01-01,0.14
0629-02-01,0.14
0629-03-01,0.14
0629-04-01,0.14
0629-05-01,0.14
0629-06-01,0.14
0629-07-01,0.14
0629-08-01,0.14
0629-09-01,0.14
0629-10-01,0.14
0629-11-01,0.14
0629-12-01,0.14
0630-01-01,0.14
0630-02-01,0.14
0630-03-01,0.14
0630-04-01,0.14
0630-05-01,0.14
0630-06-01,0.14
0630-07-01,0.14
0630-08-01,0.14
0630-09-01,0.14
0630-10-01,0.14
0630-11-01,0.14
0630-12-01,0.14
0631-01-01,0.13
0631-02-01,0.13
0631-03-01,0.13
0631-04-01,0.13
0631-05-01,0.13
0631-06-01,0.13
0631-07-01,0.13
0631-08-01,0.13
0631-09-01,0.13
0631-10-01,0.13
0631-11-01,0.13
0631-12-01,0.13
0632-01-01,0.13
0632-02-01,0.13
0632-03-01,0.13
0632-04-01,0.13
0632-05-01,0.13
0632-06-01,0.13
0632-07-01,0.13
0632-08-01,0.13
0632-09-01,0.13
0632-10-01,0.13
0632-11-01,0.13
0632-12-01,0.13
0633-01-01,0.13
0633-02-01,0.13
0633-03-01,0.13
0633-04-01,0.13
0633-05-01,0.13
0633-06-01,0.13
0633-07-01,0.13
0633-08-01,0.13
0633-09-01,0.13
0633-10-01,0.13
0633-11-01,0.13
0633-12-01,0.13
0634-01-01,0.13
0634-02-01,0.13
0634-03-01,0.13
0634-04-01,0.13
0634-05-01,0.13
0634-06-01,0.13
0634-07-01,0.13
0634-08-01,0.13
0634-09-01,0.13
0634-10-01,0.13
0634-11-01,0.13
0634-12-01,0.13
0635-01-01,0.12
0635-02-01,0.12
0635-03-01,0.12
0635-04-01,0.12
0635-05-01,0.12
0635-06-01,0.12
0635-07-01,0.12
0635-08-01,0.12
0635-09-01,0.12
0635-10-01,0.12
0635-11-01,0.12
0635-12-01,0.12
0636-01-01,0.12
0636-02-01,0.12
0636-03-01,0.12
0636-04-01,0.12
0636-05-01,0.12
0636-06-01,0.12
0636-07-01,0.12
0636-08-01,0.12
0636-09-01,0.12
0636-10-01,0.12
0636-11-01,0.12
0636-12-01,0.12
0637-01-01,0.11
0637-02-01,0.11
0637-03-01,0.11
0637-04-01,0.11
0637-05-01,0.11
0637-06-01,0.11
0637-07-01,0.11
0637-08-01,0.11
0637-09-01,0.11
0637-10-01,0.11
0637-11-01,0.11
0637-12-01,0.11
0638-01-01,0.11
0638-02-01,0.11
0638-03-01,0.11
0638-04-01,0.11
0638-05-01,0.11
0638-06-01,0.11
0638-07-01,0.11
0638-08-01,0.11
0638-09-01,0.11
0638-10-01,0.11
0638-11-01,0.11
0638-12-01,0.11
0639-01-01,0.1
0639-02-01,0.1
0639-03-01,0.1
0639-04-01,0.1
0639-05-01,0.1
0639-06-01,0.1
0639-07-01,0.1
0639-08-01,0.1
0639-09-01,0.1
0639-10-01,0.1
0639-11-01,0.1
0639-12-01,0.1
0640-01-01,0.1
0640-02-01,0.1
0640-03-01,0.1
0640-04-01,0.1
0640-05-01,0.1
0640-06-01,0.1
0640-07-01,0.1
0640-08-01,0.1
0640-09-01,0.1
0640-10-01,0.1
0640-11-01,0.1
0640-12-01,0.1
0641-01-01,0.09
0641-02-01,0.09
0641-03-01,0.09
0641-04-01,0.09
0641-05-01,0.09
0641-06-01,0.09
0641-07-01,0.09
0641-08-01,0.09
0641-09-01,0.09
0641-10-01,0.09
0641-11-01,0.09
0641-12-01,0.09
0642-01-01,0.09
0642-02-01,0.09
0642-03-01,0.09
0642-04-01,0.09
0642-05-01,0.09
0642-06-01,0.09
0642-07-01,0.09
0642-08-01,0.09
0642-09-01,0.09
0642-10-01,0.09
0642-11-01,0.09
0642-12-01,0.09
0643-01-01,0.08
0643-02-01,0.08
0643-03-01,0.08
0643-04-01,0.08
0643-05-01,0.08
0643-06-01,0.08
0643-07-01,0.08
0643-08-01,0.08
0643-09-01,0.08
0643-10-01,0.08
0643-11-01,0.08
0643-12-01,0.08
0644-01-01,0.08
0644-02-01,0.08
0644-03-01,0.08
0644-04-01,0.08
0644-05-01,0.08
0644-06-01,0.08
0644-07-01,0.08
0644-08-01,0.08
0644-09-01,0.08
0644-10-01,0.08
0644-11-01,0.08
0644-12-01,0.08
0645-01-01,0.08
0645-02-01,0.08
0645-03-01,0.08
0645-04-01,0.08
0645-05-01,0.08
0645-06-01,0.08
0645-07-01,0.08
0645-08-01,0.08
0645-09-01,0.08
0645-10-01,0.08
0645-11-01,0.08
0645-12-01,0.08
0646-01-01,0.08
0646-02-01,0.08
0646-03-01,0.08
0646-04-01,0.08
0646-05-01,0.08
0646-06-01,0.08
0646-07-01,0.08
0646-08-01,0.08
0646-09-01,0.08
0646-10-01,0.08
0646-11-01,0.08
0646-12-01,0.08
0647-01-01,0.09
0647-02-01,0.09
0647-03-01,0.09
0647-04-01,0.09
0647-05-01,0.09
0647-06-01,0.09
0647-07-01,0.09
0647-08-01,0.09
0647-09-01,0.09
0647-10-01,0.09
0647-11-01,0.09
0647-12-01,0.09
0648-01-01,0.1
0648-02-01,0.1
0648-03-01,0.1
0648-04-01,0.1
0648-05-01,0.1
0648-06-01,0.1
0648-07-01,0.1
0648-08-01,0.1
0648-09-01,0.1
0648-10-01,0.1
0648-11-01,0.1
0648-12-01,0.1
0649-01-01,0.11
0649-02-01,0.11
0649-03-01,0.11
0649-04-01,0.11
0649-05-01,0.11
0649-06-01,0.11
0649-07-01,0.11
0649-08-01,0.11
0649-09-01,0.11
0649-10-01,0.11
0649-11-01,0.11
0649-12-01,0.11
0650-01-01,0.12
0650-02-01,0.12
0650-03-01,0.12
0650-04-01,0.12
0650-05-01,0.12
0650-06-01,0.12
0650-07-01,0.12
0650-08-01,0.12
0650-09-01,0.12
0650-10-01,0.12
0650-11-01,0.12
0650-12-01,0.12
0651-01-01,0.13
0651-02-01,0.13
0651-03-01,0.13
0651-04-01,0.13
0651-05-01,0.13
0651-06-01,0.13
0651-07-01,0.13
0651-08-01,0.13
0651-09-01,0.13
0651-10-01,0.13
0651-11-01,0.13
0651-12-01,0.13
0652-01-01,0.15
0652-02-01,0.15
0652-03-01,0.15
0652-04-01,0.15
0652-05-01,0.15
0652-06-01,0.15
0652-07-01,0.15
0652-08-01,0.15
0652-09-01,0.15
0652-10-01,0.15
0652-11-01,0.15
0652-12-01,0.15
0653-01-01,0.16
0653-02-01,0.16
0653-03-01,0.16
0653-04-01,0.16
0653-05-01,0.16
0653-06-01,0.16
0653-07-01,0.16
0653-08-01,0.16
0653-09-01,0.16
0653-10-01,0.16
0653-11-01,0.16
0653-12-01,0.16
0654-01-01,0.17
0654-02-01,0.17
0654-03-01,0.17
0654-04-01,0.17
0654-05-01,0.17
0654-06-01,0.17
0654-07-01,0.17
0654-08-01,0.17
0654-09-01,0.17
0654-10-01,0.17
0654-11-01,0.17
0654-12-01,0.17
0655-01-01,0.17
0655-02-01,0.17
0655-03-01,0.17
0655-04-01,0.17
0655-05-01,0.17
0655-06-01,0.17
0655-07-01,0.17
0655-08-01,0.17
0655-09-01,0.17
0655-10-01,0.17
0655-11-01,0.17
0655-12-01,0.17
0656-01-01,0.17
0656-02-01,0.17
0656-03-01,0.17
0656-04-01,0.17
0656-05-01,0.17
0656-06-01,0.17
0656-07-01,0.17
0656-08-01,0.17
0656-09-01,0.17
0656-10-01,0.17
0656-11-01,0.17
0656-12-01,0.17
0657-01-01,0.17
0657-02-01,0.17
0657-03-01,0.17
0657-04-01,0.17
0657-05-01,0.17
0657-06-01,0.17
0657-07-01,0.17
0657-08-01,0.17
0657-09-01,0.17
0657-10-01,0.17
0657-11-01,0.17
0657-12-01,0.17
0658-01-01,0.17
0658-02-01,0.17
0658-03-01,0.17
0658-04-01,0.17
0658-05-01,0.17
0658-06-01,0.17
0658-07-01,0.17
0658-08-01,0.17
0658-09-01,0.17
0658-10-01,0.17
0658-11-01,0.17
0658-12-01,0.17
0659-01-01,0.16
0659-02-01,0.16
0659-03-01,0.16
0659-04-01,0.16
0659-05-01,0.16
0659-06-01,0.16
0659-07-01,0.16
0659-08-01,0.16
0659-09-01,0.16
0659-10-01,0.16
0659-11-01,0.16
0659-12-01,0.16
0660-01-01,0.16
0660-02-01,0.16
0660-03-01,0.16
0660-04-01,0.16
0660-05-01,0.16
0660-06-01,0.16
0660-07-01,0.16
0660-08-01,0.16
0660-09-01,0.16
0660-10-01,0.16
0660-11-01,0.16
0660-12-01,0.16
0661-01-01,0.15
0661-02-01,0.15
0661-03-01,0.15
0661-04-01,0.15
0661-05-01,0.15
0661-06-01,0.15
0661-07-01,0.15
0661-08-01,0.15
0661-09-01,0.15
0661-10-01,0.15
0661-11-01,0.15
0661-12-01,0.15
0662-01-01,0.15
0662-02-01,0.15
0662-03-01,0.15
0662-04-01,0.15
0662-05-01,0.15
0662-06-01,0.15
0662-07-01,0.15
0662-08-01,0.15
0662-09-01,0.15
0662-10-01,0.15
0662-11-01,0.15
0662-12-01,0.15
0663-01-01,0.15
0663-02-01,0.15
0663-03-01,0.15
0663-04-01,0.15
0663-05-01,0.15
0663-06-01,0.15
0663-07-01,0.15
0663-08-01,0.15
0663-09-01,0.15
0663-10-01,0.15
0663-11-01,0.15
0663-12-01,0.15
0664-01-01,0.16
0664-02-01,0.16
0664-03-01,0.16
0664-04-01,0.16
0664-05-01,0.16
0664-06-01,0.16
0664-07-01,0.16
0664-08-01,0.16
0664-09-01,0.16
0664-10-01,0.16
0664-11-01,0.16
0664-12-01,0.16
0665-01-01,0.16
0665-02-01,0.16
0665-03-01,0.16
0665-04-01,0.16
0665-05-01,0.16
0665-06-01,0.16
0665-07-01,0.16
0665-08-01,0.16
0665-09-01,0.16
0665-10-01,0.16
0665-11-01,0.16
0665-12-01,0.16
0666-01-01,0.18
0666-02-01,0.18
0666-03-01,0.18
0666-04-01,0.18
0666-05-01,0.18
0666-06-01,0.18
0666-07-01,0.18
0666-08-01,0.18
0666-09-01,0.18
0666-10-01,0.18
0666-11-01,0.18
0666-12-01,0.18
0667-01-01,0.19
0667-02-01,0.19
0667-03-01,0.19
0667-04-01,0.19
0667-05-01,0.19
0667-06-01,0.19
0667-07-01,0.19
0667-08-01,0.19
0667-09-01,0.19
0667-10-01,0.19
0667-11-01,0.19
0667-12-01,0.19
0668-01-01,0.2
0668-02-01,0.2
0668-03-01,0.2
0668-04-01,0.2
0668-05-01,0.2
0668-06-01,0.2
0668-07-01,0.2
0668-08-01,0.2
0668-09-01,0.2
0668-10-01,0.2
0668-11-01,0.2
0668-12-01,0.2
0669-01-01,0.22
0669-02-01,0.22
0669-03-01,0.22
0669-04-01,0.22
0669-05-01,0.22
0669-06-01,0.22
0669-07-01,0.22
0669-08-01,0.22
0669-09-01,0.22
0669-10-01,0.22
0669-11-01,0.22
0669-12-01,0.22
0670-01-01,0.23
0670-02-01,0.23
0670-03-01,0.23
0670-04-01,0.23
0670-05-01,0.23
0670-06-01,0.23
0670-07-01,0.23
0670-08-01,0.23
0670-09-01,0.23
0670-10-01,0.23
0670-11-01,0.23
0670-12-01,0.23
0671-01-01,0.25
0671-02-01,0.25
0671-03-01,0.25
0671-04-01,0.25
0671-05-01,0.25
0671-06-01,0.25
0671-07-01,0.25
0671-08-01,0.25
0671-09-01,0.25
0671-10-01,0.25
0671-11-01,0.25
0671-12-01,0.25
0672-01-01,0.26
0672-02-01,0.26
0672-03-01,0.26
0672-04-01,0.26
0672-05-01,0.26
0672-06-01,0.26
0672-07-01,0.26
0672-08-01,0.26
0672-09-01,0.26
0672-10-01,0.26
0672-11-01,0.26
0672-12-01,0.26
0673-01-01,0.27
0673-02-01,0.27
0673-03-01,0.27
0673-04-01,0.27
0673-05-01,0.27
0673-06-01,0.27
0673-07-01,0.27
0673-08-01,0.27
0673-09-01,0.27
0673-10-01,0.27
0673-11-01,0.27
0673-12-01,0.27
0674-01-01,0.28
0674-02-01,0.28
0674-03-01,0.28
0674-04-01,0.28
0674-05-01,0.28
0674-06-01,0.28
0674-07-01,0.28
0674-08-01,0.28
0674-09-01,0.28
0674-10-01,0.28
0674-11-01,0.28
0674-12-01,0.28
0675-01-01,0.28
0675-02-01,0.28
0675-03-01,0.28
0675-04-01,0.28
0675-05-01,0.28
0675-06-01,0.28
0675-07-01,0.28
0675-08-01,0.28
0675-09-01,0.28
0675-10-01,0.28
0675-11-01,0.28
0675-12-01,0.28
0676-01-01,0.27
0676-02-01,0.27
0676-03-01,0.27
0676-04-01,0.27
0676-05-01,0.27
0676-06-01,0.27
0676-07-01,0.27
0676-08-01,0.27
0676-09-01,0.27
0676-10-01,0.27
0676-11-01,0.27
0676-12-01,0.27
0677-01-01,0.27
0677-02-01,0.27
0677-03-01,0.27
0677-04-01,0.27
0677-05-01,0.27
0677-06-01,0.27
0677-07-01,0.27
0677-08-01,0.27
0677-09-01,0.27
0677-10-01,0.27
0677-11-01,0.27
0677-12-01,0.27
0678-01-01,0.26
0678-02-01,0.26
0678-03-01,0.26
0678-04-01,0.26
0678-05-01,0.26
0678-06-01,0.26
0678-07-01,0.26
0678-08-01,0.26
0678-09-01,0.26
0678-10-01,0.26
0678-11-01,0.26
0678-12-01,0.26
0679-01-01,0.24
0679-02-01,0.24
0679-03-01,0.24
0679-04-01,0.24
0679-05-01,0.24
0679-06-01,0.24
0679-07-01,0.24
0679-08-01,0.24
0679-09-01,0.24
0679-10-01,0.24
0679-11-01,0.24
0679-12-01,0.24
0680-01-01,0.22
0680-02-01,0.22
0680-03-01,0.22
0680-04-01,0.22
0680-05-01,0.22
0680-06-01,0.22
0680-07-01,0.22
0680-08-01,0.22
0680-09-01,0.22
0680-10-01,0.22
0680-11-01,0.22
0680-12-01,0.22
0681-01-01,0.2
0681-02-01,0.2
0681-03-01,0.2
0681-04-01,0.2
0681-05-01,0.2
0681-06-01,0.2
0681-07-01,0.2
0681-08-01,0.2
0681-09-01,0.2
0681-10-01,0.2
0681-11-01,0.2
0681-12-01,0.2
0682-01-01,0.18
0682-02-01,0.18
0682-03-01,0.18
0682-04-01,0.18
0682-05-01,0.18
0682-06-01,0.18
0682-07-01,0.18
0682-08-01,0.18
0682-09-01,0.18
0682-10-01,0.18
0682-11-01,0.18
0682-12-01,0.18
0683-01-01,0.15
0683-02-01,0.15
0683-03-01,0.15
0683-04-01,0.15
0683-05-01,0.15
0683-06-01,0.15
0683-07-01,0.15
0683-08-01,0.15
0683-09-01,0.15
0683-10-01,0.15
0683-11-01,0.15
0683-12-01,0.15
0684-01-01,0.12
0684-02-01,0.12
0684-03-01,0.12
0684-04-01,0.12
0684-05-01,0.12
0684-06-01,0.12
0684-07-01,0.12
0684-08-01,0.12
0684-09-01,0.12
0684-10-01,0.12
0684-11-01,0.12
0684-12-01,0.12
0685-01-01,0.1
0685-02-01,0.1
0685-03-01,0.1
0685-04-01,0.1
0685-05-01,0.1
0685-06-01,0.1
0685-07-01,0.1
0685-08-01,0.1
0685-09-01,0.1
0685-10-01,0.1
0685-11-01,0.1
0685-12-01,0.1
0686-01-01,0.07
0686-02-01,0.07
0686-03-01,0.07
0686-04-01,0.07
0686-05-01,0.07
0686-06-01,0.07
0686-07-01,0.07
0686-08-01,0.07
0686-09-01,0.07
0686-10-01,0.07
0686-11-01,0.07
0686-12-01,0.07
0687-01-01,0.04
0687-02-01,0.04
0687-03-01,0.04
0687-04-01,0.04
0687-05-01,0.04
0687-06-01,0.04
0687-07-01,0.04
0687-08-01,0.04
0687-09-01,0.04
0687-10-01,0.04
0687-11-01,0.04
0687-12-01,0.04
0688-01-01,0.02
0688-02-01,0.02
0688-03-01,0.02
0688-04-01,0.02
0688-05-01,0.02
0688-06-01,0.02
0688-07-01,0.02
0688-08-01,0.02
0688-09-01,0.02
0688-10-01,0.02
0688-11-01,0.02
0688-12-01,0.02
0689-01-01,0
0689-02-01,0
0689-03-01,0
0689-04-01,0
0689-05-01,0
0689-06-01,0
0689-07-01,0
0689-08-01,0
0689-09-01,0
0689-10-01,0
0689-11-01,0
0689-12-01,0
0690-01-01,-0.01
0690-02-01,-0.01
0690-03-01,-0.01
0690-04-01,-0.01
0690-05-01,-0.01
0690-06-01,-0.01
0690-07-01,-0.01
0690-08-01,-0.01
0690-09-01,-0.01
0690-10-01,-0.01
0690-11-01,-0.01
0690-12-01,-0.01
0691-01-01,-0.02
0691-02-01,-0.02
0691-03-01,-0.02
0691-04-01,-0.02
0691-05-01,-0.02
0691-06-01,-0.02
0691-07-01,-0.02
0691-08-01,-0.02
0691-09-01,-0.02
0691-10-01,-0.02
0691-11-01,-0.02
0691-12-01,-0.02
0692-01-01,-0.02
0692-02-01,-0.02
0692-03-01,-0.02
0692-04-01,-0.02
0692-05-01,-0.02
0692-06-01,-0.02
0692-07-01,-0.02
0692-08-01,-0.02
0692-09-01,-0.02
0692-10-01,-0.02
0692-11-01,-0.02
0692-12-01,-0.02
0693-01-01,-0.02
0693-02-01,-0.02
0693-03-01,-0.02
0693-04-01,-0.02
0693-05-01,-0.02
0693-06-01,-0.02
0693-07-01,-0.02
0693-08-01,-0.02
0693-09-01,-0.02
0693-10-01,-0.02
0693-11-01,-0.02
0693-12-01,-0.02
0694-01-01,0
0694-02-01,0
0694-03-01,0
0694-04-01,0
0694-05-01,0
0694-06-01,0
0694-07-01,0
0694-08-01,0
0694-09-01,0
0694-10-01,0
0694-11-01,0
0694-12-01,0
0695-01-01,0.01
0695-02-01,0.01
0695-03-01,0.01
0695-04-01,0.01
0695-05-01,0.01
0695-06-01,0.01
0695-07-01,0.01
0695-08-01,0.01
0695-09-01,0.01
0695-10-01,0.01
0695-11-01,0.01
0695-12-01,0.01
0696-01-01,0.03
0696-02-01,0.03
0696-03-01,0.03
0696-04-01,0.03
0696-05-01,0.03
0696-06-01,0.03
0696-07-01,0.03
0696-08-01,0.03
0696-09-01,0.03
0696-10-01,0.03
0696-11-01,0.03
0696-12-01,0.03
0697-01-01,0.06
0697-02-01,0.06
0697-03-01,0.06
0697-04-01,0.06
0697-05-01,0.06
0697-06-01,0.06
0697-07-01,0.06
0697-08-01,0.06
0697-09-01,0.06
0697-10-01,0.06
0697-11-01,0.06
0697-12-01,0.06
0698-01-01,0.08
0698-02-01,0.08
0698-03-01,0.08
0698-04-01,0.08
0698-05-01,0.08
0698-06-01,0.08
0698-07-01,0.08
0698-08-01,0.08
0698-09-01,0.08
0698-10-01,0.08
0698-11-01,0.08
0698-12-01,0.08
0699-01-01,0.11
0699-02-01,0.11
0699-03-01,0.11
0699-04-01,0.11
0699-05-01,0.11
0699-06-01,0.11
0699-07-01,0.11
0699-08-01,0.11
0699-09-01,0.11
0699-10-01,0.11
0699-11-01,0.11
0699-12-01,0.11
0700-01-01,0.13
0700-02-01,0.13
0700-03-01,0.13
0700-04-01,0.13
0700-05-01,0.13
0700-06-01,0.13
0700-07-01,0.13
0700-08-01,0.13
0700-09-01,0.13
0700-10-01,0.13
0700-11-01,0.13
0700-12-01,0.13
0701-01-01,0.15
0701-02-01,0.15
0701-03-01,0.15
0701-04-01,0.15
0701-05-01,0.15
0701-06-01,0.15
0701-07-01,0.15
0701-08-01,0.15
0701-09-01,0.15
0701-10-01,0.15
0701-11-01,0.15
0701-12-01,0.15
0702-01-01,0.17
0702-02-01,0.17
0702-03-01,0.17
0702-04-01,0.17
0702-05-01,0.17
0702-06-01,0.17
0702-07-01,0.17
0702-08-01,0.17
0702-09-01,0.17
0702-10-01,0.17
0702-11-01,0.17
0702-12-01,0.17
0703-01-01,0.19
0703-02-01,0.19
0703-03-01,0.19
0703-04-01,0.19
0703-05-01,0.19
0703-06-01,0.19
0703-07-01,0.19
0703-08-01,0.19
0703-09-01,0.19
0703-10-01,0.19
0703-11-01,0.19
0703-12-01,0.19
0704-01-01,0.2
0704-02-01,0.2
0704-03-01,0.2
0704-04-01,0.2
0704-05-01,0.2
0704-06-01,0.2
0704-07-01,0.2
0704-08-01,0.2
0704-09-01,0.2
0704-10-01,0.2
0704-11-01,0.2
0704-12-01,0.2
0705-01-01,0.21
0705-02-01,0.21
0705-03-01,0.21
0705-04-01,0.21
0705-05-01,0.21
0705-06-01,0.21
0705-07-01,0.21
0705-08-01,0.21
0705-09-01,0.21
0705-10-01,0.21
0705-11-01,0.21
0705-12-01,0.21
0706-01-01,0.22
0706-02-01,0.22
0706-03-01,0.22
0706-04-01,0.22
0706-05-01,0.22
0706-06-01,0.22
0706-07-01,0.22
0706-08-01,0.22
0706-09-01,0.22
0706-10-01,0.22
0706-11-01,0.22
0706-12-01,0.22
0707-01-01,0.22
0707-02-01,0.22
0707-03-01,0.22
0707-04-01,0.22
0707-05-01,0.22
0707-06-01,0.22
0707-07-01,0.22
